id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
328093, 2006-07,Karnataka,29,Davangere,535,Whole Year ,1302,Tobacco,Drugs And Narcotics,1005,Hectare,431,Tonnes,0.43,Tonnes/Hectare
328136, 2006-07,Karnataka,29,Davangere,535,Kharif     ,203,Urad,Pulses,24,Hectare,3,Tonnes,0.12,Tonnes/Hectare
328137, 2006-07,Karnataka,29,Davangere,535,Rabi       ,203,Urad,Pulses,23,Hectare,12,Tonnes,0.52,Tonnes/Hectare
328165, 2006-07,Karnataka,29,Davangere,535,Rabi       ,106,Wheat,Cereals,288,Hectare,262,Tonnes,0.91,Tonnes/Hectare
3993, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,507,Arecanut,Spices,7,Hectare,47,Tonnes,6.71,Tonnes/Hectare
4014, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,202,Arhar/Tur,Pulses,2473,Hectare,611,Tonnes,0.25,Tonnes/Hectare
4073, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1002,Castor Seed,Oilseeds,6,Hectare,5,Tonnes,0.83,Tonnes/Hectare
4097, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,1006,Coconut,Oilseeds,348,Hectare,1662000,Tonnes,4775.86,Tonnes/Hectare
4123, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,509,Coriander,Spices,576,Hectare,59,Tonnes,0.1,Tonnes/Hectare
4141, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1101,Cotton(Lint),Fiber Crops,86875,Hectare,160464,Tonnes,1.85,Tonnes/Hectare
4167, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,502,Dry Chillies,Spices,43111,Hectare,33220,Tonnes,0.77,Tonnes/Hectare
4192, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,17,Hectare,10,Tonnes,0.59,Tonnes/Hectare
4227, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,25359,Hectare,15281,Tonnes,0.6,Tonnes/Hectare
4261, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,38406,Hectare,38237,Tonnes,1,Tonnes/Hectare
4262, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,1001,Groundnut,Oilseeds,1531,Hectare,2132,Tonnes,1.39,Tonnes/Hectare
4312, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,206,Horse-Gram,Pulses,2384,Hectare,1368,Tonnes,0.57,Tonnes/Hectare
4313, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,206,Horse-Gram,Pulses,1193,Hectare,426,Tonnes,0.36,Tonnes/Hectare
4364, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,102,Jowar,Cereals,14283,Hectare,18286,Tonnes,1.28,Tonnes/Hectare
4365, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,102,Jowar,Cereals,41923,Hectare,24906,Tonnes,0.59,Tonnes/Hectare
4366, 1998-99,Karnataka,29,Dharwad,536,Summer     ,102,Jowar,Cereals,2,Hectare,5,Tonnes,2.5,Tonnes/Hectare
4403, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,1005,Linseed,Oilseeds,292,Hectare,95,Tonnes,0.33,Tonnes/Hectare
4440, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,104,Maize,Cereals,18467,Hectare,65095,Tonnes,3.52,Tonnes/Hectare
4441, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,104,Maize,Cereals,76,Hectare,154,Tonnes,2.03,Tonnes/Hectare
4442, 1998-99,Karnataka,29,Dharwad,536,Summer     ,104,Maize,Cereals,26,Hectare,53,Tonnes,2.04,Tonnes/Hectare
4496, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,204,Moong(Green Gram),Pulses,19183,Hectare,3062,Tonnes,0.16,Tonnes/Hectare
4497, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,204,Moong(Green Gram),Pulses,2521,Hectare,1130,Tonnes,0.45,Tonnes/Hectare
4532, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1010,Niger Seed,Oilseeds,242,Hectare,58,Tonnes,0.24,Tonnes/Hectare
4570, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,708,Onion,Vegetable,16658,Hectare,46526,Tonnes,2.79,Tonnes/Hectare
4571, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,708,Onion,Vegetable,412,Hectare,4224,Tonnes,10.25,Tonnes/Hectare
4572, 1998-99,Karnataka,29,Dharwad,536,Summer     ,708,Onion,Vegetable,5,Hectare,58,Tonnes,11.6,Tonnes/Hectare
4623, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,213,Peas & Beans (Pulses),Pulses,7,Hectare,64,Tonnes,9.14,Tonnes/Hectare
4656, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,701,Potato,Vegetable,5488,Hectare,55835,Tonnes,10.17,Tonnes/Hectare
4687, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,105,Ragi,Cereals,165,Hectare,148,Tonnes,0.9,Tonnes/Hectare
4721, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,9,Hectare,1,Tonnes,0.11,Tonnes/Hectare
4752, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,101,Rice,Cereals,36998,Hectare,33695,Tonnes,0.91,Tonnes/Hectare
4753, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,101,Rice,Cereals,2,Hectare,3,Tonnes,1.5,Tonnes/Hectare
4754, 1998-99,Karnataka,29,Dharwad,536,Summer     ,101,Rice,Cereals,633,Hectare,2032,Tonnes,3.21,Tonnes/Hectare
4800, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,1008,Safflower,Oilseeds,7247,Hectare,7050,Tonnes,0.97,Tonnes/Hectare
4818, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1003,Sesamum,Oilseeds,166,Hectare,67,Tonnes,0.4,Tonnes/Hectare
4840, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1009,Soyabean,Oilseeds,5627,Hectare,6057,Tonnes,1.08,Tonnes/Hectare
4880, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1007,Sunflower,Oilseeds,1086,Hectare,333,Tonnes,0.31,Tonnes/Hectare
4881, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,1007,Sunflower,Oilseeds,2878,Hectare,1034,Tonnes,0.36,Tonnes/Hectare
4882, 1998-99,Karnataka,29,Dharwad,536,Summer     ,1007,Sunflower,Oilseeds,6,Hectare,3,Tonnes,0.5,Tonnes/Hectare
4949, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,106,Wheat,Cereals,43362,Hectare,30657,Tonnes,0.71,Tonnes/Hectare
17398, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,507,Arecanut,Spices,17,Hectare,114,Tonnes,6.71,Tonnes/Hectare
17421, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,202,Arhar/Tur,Pulses,2944,Hectare,2377,Tonnes,0.81,Tonnes/Hectare
17469, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,606,Banana,Fruits,276,Hectare,4881,Tonnes,17.68,Tonnes/Hectare
17515, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1002,Castor Seed,Oilseeds,15,Hectare,10,Tonnes,0.67,Tonnes/Hectare
17542, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,1006,Coconut,Oilseeds,450,Hectare,2291000,Tonnes,5091.11,Tonnes/Hectare
17570, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,509,Coriander,Spices,492,Hectare,119,Tonnes,0.24,Tonnes/Hectare
17589, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,1101,Cotton(Lint),Fiber Crops,72612,Hectare,91219,Tonnes,1.26,Tonnes/Hectare
17635, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,502,Dry Chillies,Spices,48915,Hectare,28997,Tonnes,0.59,Tonnes/Hectare
17636, 2007-08,Karnataka,29,Dharwad,536,Summer     ,502,Dry Chillies,Spices,117,Hectare,396,Tonnes,3.38,Tonnes/Hectare
17686, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,1898,Hectare,1593,Tonnes,0.84,Tonnes/Hectare
17722, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,47573,Hectare,27578,Tonnes,0.58,Tonnes/Hectare
17759, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,33785,Hectare,27303,Tonnes,0.81,Tonnes/Hectare
17760, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,1001,Groundnut,Oilseeds,681,Hectare,668,Tonnes,0.98,Tonnes/Hectare
17814, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,206,Horse-Gram,Pulses,119,Hectare,99,Tonnes,0.83,Tonnes/Hectare
17815, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,206,Horse-Gram,Pulses,1915,Hectare,1115,Tonnes,0.58,Tonnes/Hectare
17868, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,102,Jowar,Cereals,9371,Hectare,10127,Tonnes,1.08,Tonnes/Hectare
17869, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,102,Jowar,Cereals,41768,Hectare,31143,Tonnes,0.75,Tonnes/Hectare
17904, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,1005,Linseed,Oilseeds,92,Hectare,36,Tonnes,0.39,Tonnes/Hectare
17944, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,104,Maize,Cereals,40453,Hectare,87212,Tonnes,2.16,Tonnes/Hectare
17945, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,104,Maize,Cereals,772,Hectare,2137,Tonnes,2.77,Tonnes/Hectare
17946, 2007-08,Karnataka,29,Dharwad,536,Summer     ,104,Maize,Cereals,152,Hectare,491,Tonnes,3.23,Tonnes/Hectare
17996, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,1103,Mesta,Fiber Crops,51,Hectare,68,Tonnes,1.33,Tonnes/Hectare
18014, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,204,Moong(Green Gram),Pulses,43956,Hectare,12653,Tonnes,0.29,Tonnes/Hectare
18015, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,204,Moong(Green Gram),Pulses,2454,Hectare,317,Tonnes,0.13,Tonnes/Hectare
18047, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1010,Niger Seed,Oilseeds,597,Hectare,225,Tonnes,0.38,Tonnes/Hectare
18091, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,708,Onion,Vegetable,43194,Hectare,260937,Tonnes,6.04,Tonnes/Hectare
18092, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,708,Onion,Vegetable,8,Hectare,67,Tonnes,8.38,Tonnes/Hectare
18093, 2007-08,Karnataka,29,Dharwad,536,Summer     ,708,Onion,Vegetable,10,Hectare,84,Tonnes,8.4,Tonnes/Hectare
18138, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,288,Other  Rabi Pulses,Pulses,301,Hectare,85,Tonnes,0.28,Tonnes/Hectare
18166, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,288,Other Kharif Pulses,Pulses,1941,Hectare,578,Tonnes,0.3,Tonnes/Hectare
18197, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,701,Potato,Vegetable,1890,Hectare,11355,Tonnes,6.01,Tonnes/Hectare
18198, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,701,Potato,Vegetable,29,Hectare,357,Tonnes,12.31,Tonnes/Hectare
18236, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,105,Ragi,Cereals,108,Hectare,150,Tonnes,1.39,Tonnes/Hectare
18309, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,101,Rice,Cereals,25693,Hectare,44801,Tonnes,1.74,Tonnes/Hectare
18310, 2007-08,Karnataka,29,Dharwad,536,Summer     ,101,Rice,Cereals,259,Hectare,791,Tonnes,3.05,Tonnes/Hectare
18357, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,1008,Safflower,Oilseeds,8919,Hectare,10201,Tonnes,1.14,Tonnes/Hectare
18378, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1003,Sesamum,Oilseeds,431,Hectare,240,Tonnes,0.56,Tonnes/Hectare
18404, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,108,Small Millets,Cereals,2830,Hectare,1695,Tonnes,0.6,Tonnes/Hectare
18418, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1009,Soyabean,Oilseeds,24847,Hectare,13620,Tonnes,0.55,Tonnes/Hectare
18437, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,401,Sugarcane,Sugar,3722,Hectare,240441,Tonnes,64.6,Tonnes/Hectare
18483, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,1007,Sunflower,Oilseeds,428,Hectare,187,Tonnes,0.44,Tonnes/Hectare
18484, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,1007,Sunflower,Oilseeds,6140,Hectare,2456,Tonnes,0.4,Tonnes/Hectare
18485, 2007-08,Karnataka,29,Dharwad,536,Summer     ,1007,Sunflower,Oilseeds,30,Hectare,31,Tonnes,1.03,Tonnes/Hectare
18551, 2007-08,Karnataka,29,Dharwad,536,Whole Year ,1302,Tobacco,Drugs And Narcotics,34,Hectare,14,Tonnes,0.41,Tonnes/Hectare
18593, 2007-08,Karnataka,29,Dharwad,536,Kharif     ,203,Urad,Pulses,2210,Hectare,535,Tonnes,0.24,Tonnes/Hectare
18622, 2007-08,Karnataka,29,Dharwad,536,Rabi       ,106,Wheat,Cereals,41041,Hectare,27261,Tonnes,0.66,Tonnes/Hectare
32235, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,507,Arecanut,Spices,9,Hectare,61,Tonnes,6.78,Tonnes/Hectare
32258, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,202,Arhar/Tur,Pulses,3549,Hectare,3149,Tonnes,0.89,Tonnes/Hectare
32305, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,606,Banana,Fruits,326,Hectare,12462,Tonnes,38.23,Tonnes/Hectare
32328, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,501,Black Pepper,Spices,9,Hectare,38,Tonnes,4.22,Tonnes/Hectare
32355, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,619,Cashewnut,Fruits,85,Hectare,52.26,Tonnes,0.61,Tonnes/Hectare
32402, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,1006,Coconut,Oilseeds,442,Hectare,3028000,Tonnes,6850.68,Tonnes/Hectare
32430, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,509,Coriander,Spices,314,Hectare,281,Tonnes,0.89,Tonnes/Hectare
32449, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,1101,Cotton(Lint),Fiber Crops,71221,Hectare,118158,Tonnes,1.66,Tonnes/Hectare
32494, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,502,Dry Chillies,Spices,50974,Hectare,37723,Tonnes,0.74,Tonnes/Hectare
32495, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,502,Dry Chillies,Spices,5,Hectare,8,Tonnes,1.6,Tonnes/Hectare
32496, 2008-09,Karnataka,29,Dharwad,536,Summer     ,502,Dry Chillies,Spices,91,Hectare,299,Tonnes,3.29,Tonnes/Hectare
32548, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,1835,Hectare,1388,Tonnes,0.76,Tonnes/Hectare
32585, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,49498,Hectare,35892,Tonnes,0.73,Tonnes/Hectare
32620, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,40406,Hectare,18548,Tonnes,0.46,Tonnes/Hectare
32621, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,1001,Groundnut,Oilseeds,667,Hectare,665,Tonnes,1,Tonnes/Hectare
32674, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,206,Horse-Gram,Pulses,214,Hectare,97,Tonnes,0.45,Tonnes/Hectare
32675, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,206,Horse-Gram,Pulses,1721,Hectare,737,Tonnes,0.43,Tonnes/Hectare
32727, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,102,Jowar,Cereals,11634,Hectare,9553,Tonnes,0.82,Tonnes/Hectare
32728, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,102,Jowar,Cereals,36556,Hectare,28888,Tonnes,0.79,Tonnes/Hectare
32762, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,1005,Linseed,Oilseeds,119,Hectare,45,Tonnes,0.38,Tonnes/Hectare
32803, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,104,Maize,Cereals,38605,Hectare,88303,Tonnes,2.29,Tonnes/Hectare
32804, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,104,Maize,Cereals,2713,Hectare,7954,Tonnes,2.93,Tonnes/Hectare
32805, 2008-09,Karnataka,29,Dharwad,536,Summer     ,104,Maize,Cereals,358,Hectare,1126,Tonnes,3.15,Tonnes/Hectare
32872, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,204,Moong(Green Gram),Pulses,13548,Hectare,2819,Tonnes,0.21,Tonnes/Hectare
32873, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,204,Moong(Green Gram),Pulses,2414,Hectare,200,Tonnes,0.08,Tonnes/Hectare
32905, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,1010,Niger Seed,Oilseeds,426,Hectare,173,Tonnes,0.41,Tonnes/Hectare
32950, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,708,Onion,Vegetable,26962,Hectare,75459,Tonnes,2.8,Tonnes/Hectare
32951, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,708,Onion,Vegetable,11,Hectare,73,Tonnes,6.64,Tonnes/Hectare
32952, 2008-09,Karnataka,29,Dharwad,536,Summer     ,708,Onion,Vegetable,5,Hectare,27,Tonnes,5.4,Tonnes/Hectare
32998, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,288,Other  Rabi Pulses,Pulses,370,Hectare,152,Tonnes,0.41,Tonnes/Hectare
33026, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,288,Other Kharif Pulses,Pulses,1710,Hectare,1221,Tonnes,0.71,Tonnes/Hectare
33058, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,701,Potato,Vegetable,1268,Hectare,4776,Tonnes,3.77,Tonnes/Hectare
33059, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,701,Potato,Vegetable,76,Hectare,1092,Tonnes,14.37,Tonnes/Hectare
33100, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,105,Ragi,Cereals,62,Hectare,40,Tonnes,0.65,Tonnes/Hectare
33136, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,2,Hectare,1,Tonnes,0.5,Tonnes/Hectare
33171, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,101,Rice,Cereals,32699,Hectare,27647,Tonnes,0.85,Tonnes/Hectare
33172, 2008-09,Karnataka,29,Dharwad,536,Summer     ,101,Rice,Cereals,135,Hectare,408,Tonnes,3.02,Tonnes/Hectare
33218, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,1008,Safflower,Oilseeds,7026,Hectare,10916,Tonnes,1.55,Tonnes/Hectare
33239, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,1003,Sesamum,Oilseeds,310,Hectare,158,Tonnes,0.51,Tonnes/Hectare
33259, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,1009,Soyabean,Oilseeds,27471,Hectare,19991,Tonnes,0.73,Tonnes/Hectare
33275, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,401,Sugarcane,Sugar,2869,Hectare,177161,Tonnes,61.75,Tonnes/Hectare
33319, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,1007,Sunflower,Oilseeds,3350,Hectare,1381,Tonnes,0.41,Tonnes/Hectare
33320, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,1007,Sunflower,Oilseeds,13224,Hectare,4713,Tonnes,0.36,Tonnes/Hectare
33321, 2008-09,Karnataka,29,Dharwad,536,Summer     ,1007,Sunflower,Oilseeds,52,Hectare,41,Tonnes,0.79,Tonnes/Hectare
33386, 2008-09,Karnataka,29,Dharwad,536,Whole Year ,1302,Tobacco,Drugs And Narcotics,55,Hectare,28,Tonnes,0.51,Tonnes/Hectare
33429, 2008-09,Karnataka,29,Dharwad,536,Kharif     ,203,Urad,Pulses,1120,Hectare,428,Tonnes,0.38,Tonnes/Hectare
33457, 2008-09,Karnataka,29,Dharwad,536,Rabi       ,106,Wheat,Cereals,38357,Hectare,35130,Tonnes,0.92,Tonnes/Hectare
47261, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,507,Arecanut,Spices,15,Hectare,101,Tonnes,6.73,Tonnes/Hectare
47284, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,202,Arhar/Tur,Pulses,2573,Hectare,1995,Tonnes,0.78,Tonnes/Hectare
47330, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,606,Banana,Fruits,371,Hectare,8228,Tonnes,22.18,Tonnes/Hectare
47376, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,619,Cashewnut,Fruits,94,Hectare,71,Tonnes,0.76,Tonnes/Hectare
47422, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,1006,Coconut,Oilseeds,472,Hectare,3356000,Tonnes,7110.17,Tonnes/Hectare
47450, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,509,Coriander,Spices,345,Hectare,332,Tonnes,0.96,Tonnes/Hectare
47468, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,1101,Cotton(Lint),Fiber Crops,83461,Hectare,130437,Tonnes,1.56,Tonnes/Hectare
47501, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,502,Dry Chillies,Spices,5,Hectare,15,Tonnes,3,Tonnes/Hectare
47502, 2009-10,Karnataka,29,Dharwad,536,Summer     ,502,Dry Chillies,Spices,56,Hectare,258,Tonnes,4.61,Tonnes/Hectare
47538, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,820,Hectare,589,Tonnes,0.72,Tonnes/Hectare
47584, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,201,Gram,Pulses,151,Hectare,80,Tonnes,0.53,Tonnes/Hectare
47585, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,1663,Hectare,885,Tonnes,0.53,Tonnes/Hectare
47638, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,38033,Hectare,35666,Tonnes,0.94,Tonnes/Hectare
47639, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,1001,Groundnut,Oilseeds,1074,Hectare,1037,Tonnes,0.97,Tonnes/Hectare
47691, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,206,Horse-Gram,Pulses,151,Hectare,80,Tonnes,0.53,Tonnes/Hectare
47692, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,206,Horse-Gram,Pulses,1663,Hectare,885,Tonnes,0.53,Tonnes/Hectare
47744, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,102,Jowar,Cereals,6635,Hectare,5212,Tonnes,0.79,Tonnes/Hectare
47745, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,102,Jowar,Cereals,37019,Hectare,23236,Tonnes,0.63,Tonnes/Hectare
47780, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,1005,Linseed,Oilseeds,102,Hectare,30,Tonnes,0.29,Tonnes/Hectare
47820, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,104,Maize,Cereals,49010,Hectare,110768,Tonnes,2.26,Tonnes/Hectare
47821, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,104,Maize,Cereals,2128,Hectare,6436,Tonnes,3.02,Tonnes/Hectare
47822, 2009-10,Karnataka,29,Dharwad,536,Summer     ,104,Maize,Cereals,724,Hectare,900,Tonnes,1.24,Tonnes/Hectare
47873, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,1103,Mesta,Fiber Crops,1,Hectare,1,Tonnes,1,Tonnes/Hectare
47890, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,204,Moong(Green Gram),Pulses,28530,Hectare,7806,Tonnes,0.27,Tonnes/Hectare
47891, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,204,Moong(Green Gram),Pulses,2770,Hectare,626,Tonnes,0.23,Tonnes/Hectare
47923, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,1010,Niger Seed,Oilseeds,311,Hectare,74,Tonnes,0.24,Tonnes/Hectare
47966, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,708,Onion,Vegetable,42879,Hectare,100330,Tonnes,2.34,Tonnes/Hectare
47967, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,708,Onion,Vegetable,10,Hectare,59,Tonnes,5.9,Tonnes/Hectare
47968, 2009-10,Karnataka,29,Dharwad,536,Summer     ,708,Onion,Vegetable,2,Hectare,15,Tonnes,7.5,Tonnes/Hectare
48013, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,288,Other  Rabi Pulses,Pulses,397,Hectare,118,Tonnes,0.3,Tonnes/Hectare
48041, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,288,Other Kharif Pulses,Pulses,1587,Hectare,703,Tonnes,0.44,Tonnes/Hectare
48071, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,701,Potato,Vegetable,952,Hectare,2960,Tonnes,3.11,Tonnes/Hectare
48072, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,701,Potato,Vegetable,175,Hectare,2584,Tonnes,14.77,Tonnes/Hectare
48111, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,105,Ragi,Cereals,56,Hectare,62,Tonnes,1.11,Tonnes/Hectare
48146, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,17,Hectare,5,Tonnes,0.29,Tonnes/Hectare
48183, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,101,Rice,Cereals,26681,Hectare,30669.81,Tonnes,1.15,Tonnes/Hectare
48184, 2009-10,Karnataka,29,Dharwad,536,Summer     ,101,Rice,Cereals,277,Hectare,846,Tonnes,3.05,Tonnes/Hectare
48229, 2009-10,Karnataka,29,Dharwad,536,Rabi       ,1008,Safflower,Oilseeds,7221,Hectare,6937,Tonnes,0.96,Tonnes/Hectare
48238, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,1104,Sannhamp,Fiber Crops,1,Hectare,66,Tonnes,0,Tonnes/Hectare
48251, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,1003,Sesamum,Oilseeds,475,Hectare,193,Tonnes,0.41,Tonnes/Hectare
48276, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,108,Small Millets,Cereals,1058,Hectare,653,Tonnes,0.62,Tonnes/Hectare
48289, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,1009,Soyabean,Oilseeds,36033,Hectare,19204,Tonnes,0.53,Tonnes/Hectare
48305, 2009-10,Karnataka,29,Dharwad,536,Whole Year ,401,Sugarcane,Sugar,872,Hectare,61302,Tonnes,70.3,Tonnes/Hectare
48351, 2009-10,Karnataka,29,Dharwad,536,Kharif     ,1007,Sunflower,Oilseeds,54,Hectare,13,Tonnes,0.24,Tonnes/Hectare
